logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://jobindo.com/mobile/thumbnails/39693585.jpg,it programmer,PT. Dasa Prima,"Depok, Jawa Barat",0,0,None,persyaratan pria usia maks 30 tahun pendidikan minimal s1 informatika ilmu komputer sistem informasi berpengalaman di asp net mvc bukan webform menggunakan c net bukan vb net sql server berpengalaman membangun sistem informasi yang kompleks menguasai oop bootstrap jquery terbiasa dengan konsep pemrograman menggunakan petapoco facade dan entity diutamakan dari konsultan teknologi software house,None,deskripsi pekerjaan membangun sistem informasi yang kompleks,2,5,Sarjana ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-32426.html
https://jobindo.com/mobile/thumbnails/34500684.jpg,teknisi listrik,PT PENGUIN GROUP,"Jakarta Barat, DKI Jakarta",0,0,None,persyaratan pria usia max 35th pendidikan sma smk stm teknik listrik pengalaman kerja minimal 3th menguasai kelistrikan mampu membaca wiring diagram menguasai trouble shooting hidrolic dan penumatic memahami proses ekstrusi roofing pvc memahami proses ijection dan diesnya menjadi nilai tambah,None,deskripsi pekerjaan melakukan maintenance pada mesin injeksi dan ekstruder bertanggung jawab mengatur jadwal service perbaikan melakukan maintenance ketika terjadi trouble,2,5,SLTA/Sederajat ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-teknisi-listrik-32419.html
https://jobindo.com/mobile/thumbnails/99829320.jpg,web developer,PT. Sumber Makmur Surya Perkasa,"Surabaya, Jawa Timur",0,0,None,persyaratan usia maksimal 28 tahun min sajana di bidang teknik informatika atau sistem informasi ipk min 3 00 memiliki pengalaman minimal 1 tahun di bidang yang sama menguasai javascript html5 css3 mysql database sql bisa bekerja individu dan dengan tim jujur disiplin motivasi tinggi dan cepat belajar,None,None,0,2,Sarjana ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-web-developer-32352.html
https://jobindo.com/mobile/thumbnails/77876364.jpg,programmer,PT. MULTI MITRA SAKTI,"Tangerang Selatan, Banten",0,0,None,persyaratan s1 dan d3 teknik informatika sistem informasi dan smk atau jurusan yang berhubungan ipk minimal 3 00 skala 4 00 mempunyai passion dalam pemrograman terutama user interface memiliki pengetahuan yang cukup dalam bidang database menguasai mekanisme dasar instalasi dan konfigurasi web base desktop base menguasai dasar dasar jaringan lan maupun wireless wifi mempunyai integritas yang tinggi mempunyai semangat kerja yang gigih disiplin dan mampu dalam teamwork memiliki sikap kerja yang profesional,None,deskripsi pekerjaan mengembangkan aplikasi sesuai dengan rancangan yang telah ditetapkan mencari dan menerapkan algoritma terbaik dalam mengembangkan aplikasi melakukan perbaikan atas aplikasi pemeliharaan aplikasi menguasai struktur database untuk pengembangan aplikasi menggunakan erp sql,2,5,Diploma 3 ,None,0,0,16/04/2018 13:52:00,https://jobindo.com/Lowongan-Pekerjaan-programmer-32290.html
https://jobindo.com/mobile/thumbnails/78001037.jpg,it programmer,PT Global Medika Digitama,"Surabaya, Jawa Timur",0,0,None,persyaratan pendidikan min d3 s1 teknik informasi sistem informasi berpengalaman mini 1 tahun dibidang yang sama fresh graduate dipersilahkan mampu menggunakan css mahir menggunakan php laravel javascript jquery dan ajax memahami proses mvc memahami konsep api database dan sql mampu bekerja dengan target memiliki kedisiplinan yang baik bertanggung jawab dan mampu bekerja dalam tim atau individu bekerja secara full time penempatan di surabaya,None,deskripsi pekerjaan,0,2,Diploma 3 ,None,0,0,13/04/2018 12:45:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-32209.html
https://jobindo.com/mobile/thumbnails/10064812.jpg,web developer virtual assistant,Twassistant,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan bachelors degree or post secondary diploma education expert level experience with laravel php sql and wordpress must be creative and innovative have the ability to work and communicate well with a team native very fluent english is required this is a virtual assistant role so you will work from home and you will need a good internet connection,None,None,2,5,Sarjana ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-web-developer-virtual-32028.html
https://jobindo.com/mobile/thumbnails/54758077.jpg,bootcamp programmer,PT. Indocyber Global Teknologi,"Jakarta Barat, DKI Jakarta",0,0,None,persyaratan minimal d3 teknik informatika sistem informasi manajemen informatika fresh graduate memahami basic database sql ipk minimal 3 00 usia maksimal 27 tahun memiliki pasion untuk menjadi programmer bersedia penempatan jakarta barat bersedia mengikuti program bootcamp selama 3 bulan,None,deskripsi pekerjaan handle project yang diberikan oleh client,0,0,Diploma 3 ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-bootcamp-programmer-32007.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,it data analyst,PT. Mitra Insan Sejahtera,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan max 26 th min s1 sistem informasi teknik informatika,None,deskripsi pekerjaan memproses permintaan data dari user setelah mendapat persetujuan dari direksi mengecek apakah cashflow report rutin harian mingguan bulanan sudah jalan sesuai schedulenya atau belum membantu user memperbaiki cashflow report bila ada data yang salah tidak sesuai,0,2,Sarjana ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-it-data-analyst-25497.html
https://jobindo.com/mobile/thumbnails/94101893.jpg,finance accounting staff,PT. Adem Boga Group,"Jakarta Utara, DKI Jakarta",0,0,None,persyaratan pendidikan minimal smk d3 accounting menguasai komputer dengan baik ms office dan internet pengalaman diposisi yang sama minimal 1 tahun menguasai perpajakan dan transaksi giro dengan baik dapat bekerja secara team dan individu menguasai jurnal dan neraca,None,deskripsi pekerjaan melakukan transaksi keuangan perusahaan melakukan penginputan semua transaksi keuangan kedalam program membuat laporan mengenai aktivitas keuangan perusahaan melakukan evaluasi budget menyiapkan dokumen penagihan invoice kwitansi tagihan beserta kelengkapan melakukan rekonsilisasi dengan unit lain,0,2,Diploma 3 ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-finance-accounting-staff-31863.html
https://jobindo.com/mobile/thumbnails/92721183.jpg,programmer,PT. Karya Mas Makmur,"Surabaya, Jawa Timur",0,0,None,persyaratan usia maksimal 28 tahun pendidikan s1 teknik informatika berpengalaman sebagai programmer atau peran yang sama memiliki kemampuan untuk program dalam bahasa seperti c java j2ee xml python dll memiliki pengalaman dalam mengembangkan aplikasi web setidaknya menggunakan satu kerangka web populer jsf gwt spring mvc pengetahuan yang sangat baik dengan database relasional sql dan teknologi orm berorientasi detail dan memiliki kemampuan konsentrasi yang sangat baik pola pikir analitis dan berpikir kritis memiliki kemampuan untuk menemukan dan memperbaiki kesalahan pada suatu program,None,deskripsi pekerjaan membuat database sistem database dalam sistem ini merupakan kumpulan dari data data karyawan yang bekerja di perusahaan database merupakan inti utama dari program sistem informasi dengan pembuatan database secara lengkap maka kita dapat menilai kelayakan suatu program informasi selain itu database juga dapat dijadikan sebagai basis pengetahuan implementasi sistem seorang programer wajib dan harus mampu mengelelola script program agar dapat diimplementasikan sesuai dengan analisa yang telah dibuat dengan kata lain tugas seorang programer adalah membuat coding yang sesuai dengan analisa membuat user inter face programer juga mempunyai suatu kewajiban membuat user interface yang user friendly hal tersebut bertujuan untuk memudahkan pengguna dalam menggunakan sistem informasi tersebut semakin mudah digunakan suatu program maka nilai program itu akan semakin tinggi walaupun user interface merupakan rancangan seorang desainer namun programer wajib memberikan masukan agar user interface tersebut dapat diimplementasikan secara sempurna berkolaborasi dengan divisi business development untuk menghasilkan desain software yang sesuai merumuskan spesifikasi program dan prototipe dasar transform desain perangkat lunak dan spesifikasi ke dalam kode yang berfungsi sesuai bahasa mengintegrasikan solusi perangkat lunak individu untuk tingkat sistem yang lebih tinggi menggunakan alat berbasis web untuk menciptakan aplikasi mampu melakukan kode uji berkala untuk memastikan hasil yang diinginkan dan melakukan debugging jika diperlukan melakukan upgrade untuk membuat perangkat lunak dan sistem yang lebih aman dan efisien,0,2,Sarjana ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-programmer-31849.html
https://jobindo.com/mobile/thumbnails/97641362.jpg,it programmer,PT. ELMECON MULTIKENCANA,"Jakarta Barat, DKI Jakarta",0,0,None,persyaratan pendidikan akhir pelamar minimal smu diploma atau s1 jurusan sistem informasi komputer dan sejenisnya memiliki pengalaman bekerjaminimal 3 tahundi bidang yang serupa dengan posisi yang dibutuhkan skill yang dibutuhkan php sql data base postgresql staff non management non supervisor yang memiliki spesialisasi di bidang it computer software atau sejenisnya,None,deskripsi pekerjaan membuat dan mengembangkan program internal perusahaan back up it support staff,2,5,SLTA/Sederajat ,None,0,0,4/4/2018 15:29,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-31832.html
https://jobindo.com/mobile/thumbnails/13400488.jpg,programmer,PT Pritech Indonesia,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan pria maks 29 tahun min smk rpl d3 s1 informatika pengalaman programmer 1 3 tahun keterampilan coding yang kuat di php phyton kemampuan analitycal dan problem solving yang baik memiliki pengetahuan sistem erp odoo memiliki kendaraan pribadi diutamakan domisili jakarta,None,None,2,5,SLTA/Sederajat ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-programmer-31809.html
https://jobindo.com/mobile/thumbnails/80338914.jpg,web developer,GeekGarden,"Sleman, DI Yogyakarta",0,0,None,persyaratan pria wanita menguasai git menguasai laravel memiliki pengalaman mengerjakan proyek menggunakan laravel fresh graduate are welcome,None,deskripsi pekerjaan koding sesuai dengan kebutuhan produk atau project yang dikembangkan kode yang dihasilkan sesuai dengan standarisasi pengembangan aplikasi melakukan testing atas kode yang dihasilkan mempresentasikan hasil kerja pada tim developer atau pada klien bila diperlukan memaksimalkan eksplorasi skill programming dan terus belajar,0,0,Sarjana ,None,0,0,29/03/2018 15:55:00,https://jobindo.com/Lowongan-Pekerjaan-web-developer-31700.html
https://jobindo.com/mobile/thumbnails/87683302.jpg,it programmer,PT. Intidata Anugrah Pratama,"Jakarta Barat, DKI Jakarta",0,0,None,persyaratan usia maksimal 35 tahun memiliki pendidikan minimal d3 s1 jurusan teknik informatika manajemen informatika sistem informasi pernah membuat aplikasi berbasis desktop dan web menguasasi bahasa inggris minimal pasif menguasai bahasa pemograman c adalah keharusan menguasai bahasa pemograman html asp net javascript jquery ajax menguasai asp net mvc adalah nilai tambah menguasai konsep object oriented menguasai konsep rdbms menguasai microsoft sql server dan query,None,deskripsi pekerjaan membuat sistem aplikasi komputer software sesuai dengan kebutuhan melakukan pengembangan aplikasi yang sudah digunakan live dan melakukan perbaikan jika terjadi masalah bug fixing melakukan implementasi konfigurasi dan melakukan maintanance aplikasi melakukan pengujian testing dan debugging aplikasi dan sistem membantu sesama programmer dalam mengejar deadline berminat untuk belajar hal hal yang baru membuat sistem aplikasi komputer software sesuai dengan kebutuhan melakukan pengembangan aplikasi yang sudah digunakan live dan melakukan perbaikan jika terjadi masalah bug fixing melakukan implementasi konfigurasi dan melakukan maintanance aplikasi melakukan pengujian testing dan debugging aplikasi dan sistem membantu sesama programmer dalam mengejar deadline dapat bekerja secara individu dan team disiplin dan komitmen terhadap pekerjaan dan deadline,0,0,SLTA/Sederajat ,None,0,0,29/03/2018 13:00:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-31685.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,it programmer staff,PT. Mitra Insan Sejahtera,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan max 26 th min s1 teknik informatika sistem informasi,None,deskripsi pekerjaan bersama team membuat program yang berkaitan dengan ekspansi perusahaan melakukan mantain program yang sudah ada di perusahaan melayani semua kebutuhan data yang diminta oleh direksi dan user dan pembuatan cashflow report yang baru,0,2,Sarjana ,None,0,0,29/03/2018 11:25:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-staff-30463.html
https://jobindo.com/mobile/thumbnails/15222821.jpg,tax accounting staff,PT. Mitra Insan Sejahtera,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan pria wanita max 26 th min s1 akuntansi,None,deskripsi pekerjaan membuat laporan keuangan membuat perhitungan pajak berdasarkan laporan keuangan membuat cashflow keuangan,0,2,Sarjana ,None,0,0,29/03/2018 11:24:00,https://jobindo.com/Lowongan-Pekerjaan-tax-accounting-staff-30461.html
https://jobindo.com/mobile/thumbnails/74934136.jpg,it programmer,PT. Bintang Mitra Dayasembada,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan laki laki usia 21 35 tahun min d3 lebih disukai s1 jurusan teknik informatika berpengalaman minimal 1 tahun sebagai it staff memahami proses system dan mampu melakukan maintenance terhadap system mampu membuat program di computer berbasis dekstop dan web lokasi kerja cilandak jakarta selatan bagi domilisi rumah di sekitaran jakarta selatan dan jakarta timur silakan melamar mampu membuat program di computer berbasis dekstop dan web,None,deskripsi pekerjaan melakukan maintenance terhadap system membuat program di computer berbasis dekstop dan web,0,2,Diploma 3 ,None,0,0,28/03/2018 16:34:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-31647.html
